customer_age,job_type,housing_loan,personal_loan,education,balance
40.0,management,no,no,tertiary,676.0
32.0,management,yes,no,tertiary,353.0
40.0,blue-collar,yes,no,secondary,477.0
38.0,technician,yes,no,secondary,7505.0
54.0,services,yes,yes,secondary,1.0
27.0,blue-collar,yes,no,secondary,-3.0
42.0,admin.,yes,no,secondary,734.0
22.0,student,no,no,secondary,1060.0
30.0,blue-collar,yes,no,primary,507.0
30.0,services,no,no,tertiary,76.0
51.0,management,no,no,tertiary,-2.0
31.0,technician,yes,no,secondary,853.0
28.0,blue-collar,yes,no,secondary,-177.0
36.0,blue-collar,yes,no,secondary,2197.0
39.0,technician,yes,no,secondary,5114.0
55.0,retired,no,no,primary,1.0
30.0,management,yes,no,tertiary,949.0
46.0,management,no,yes,tertiary,50.0
53.0,management,yes,no,tertiary,704.0
36.0,housemaid,no,no,tertiary,67.0
26.0,student,no,no,tertiary,3719.0
31.0,technician,yes,yes,secondary,16.0
39.0,blue-collar,yes,no,secondary,210.0
48.0,admin.,no,no,secondary,-183.0
28.0,blue-collar,no,yes,secondary,-344.0
39.0,retired,no,no,tertiary,307.0
57.0,admin.,no,no,secondary,378.0
32.0,technician,no,no,secondary,179.0
47.0,management,yes,no,tertiary,2218.0
42.0,management,yes,no,tertiary,1045.0
34.0,admin.,yes,no,primary,-261.0
30.0,management,yes,no,tertiary,3390.0
41.0,technician,yes,no,tertiary,1034.0
33.0,student,no,no,unknown,415.0
51.0,management,yes,no,tertiary,3738.0
35.0,management,no,no,tertiary,414.0
39.0,entrepreneur,yes,no,secondary,677.0
46.0,management,no,no,tertiary,903.0
34.0,admin.,no,no,secondary,20.0
33.0,management,no,yes,tertiary,525.0
32.0,blue-collar,yes,yes,primary,21.0
28.0,management,yes,no,tertiary,1579.0
45.0,blue-collar,yes,no,secondary,914.0
45.0,blue-collar,yes,no,primary,595.0
48.0,retired,no,no,primary,3036.0
54.0,retired,yes,no,secondary,237.0
41.0,management,no,no,secondary,2447.0
31.0,blue-collar,yes,no,secondary,1066.0
64.0,retired,no,no,unknown,678.0
39.0,blue-collar,yes,yes,primary,-254.0
36.0,technician,yes,no,secondary,1607.0
38.0,blue-collar,yes,no,primary,-1164.0
35.0,technician,no,no,secondary,530.0
52.0,blue-collar,no,no,primary,1866.0
30.0,technician,yes,no,secondary,423.0
35.0,housemaid,yes,no,secondary,519.0
31.0,management,no,no,tertiary,1571.0
62.0,technician,no,no,primary,6383.0
32.0,technician,yes,no,tertiary,393.0
34.0,admin.,yes,no,secondary,188.0
27.0,services,no,no,secondary,-149.0
36.0,services,yes,yes,secondary,1959.0
26.0,admin.,no,yes,secondary,-31.0
32.0,management,yes,no,secondary,6806.0
59.0,retired,yes,no,primary,13.0
38.0,services,yes,no,secondary,1442.0
32.0,unemployed,no,no,secondary,2619.0
23.0,self-employed,yes,no,tertiary,175.0
18.0,student,no,no,unknown,110.0
32.0,blue-collar,yes,no,secondary,6283.0
44.0,blue-collar,no,no,secondary,3.0
43.0,management,yes,no,tertiary,1375.0
35.0,blue-collar,yes,no,primary,-165.0
42.0,management,yes,yes,tertiary,-22.0
37.0,management,no,no,tertiary,415.0
29.0,blue-collar,yes,no,secondary,934.0
23.0,blue-collar,yes,no,primary,753.0
41.0,services,yes,no,secondary,4506.0
30.0,blue-collar,yes,no,primary,554.0
52.0,blue-collar,yes,yes,primary,-294.0
36.0,unemployed,no,no,tertiary,157.0
32.0,management,yes,no,tertiary,3.0
37.0,services,yes,no,secondary,3871.0
33.0,services,yes,yes,secondary,317.0
27.0,services,no,no,secondary,1212.0
56.0,technician,no,no,secondary,3202.0
40.0,unemployed,yes,no,tertiary,-201.0
59.0,management,no,no,tertiary,97.0
27.0,technician,no,yes,secondary,1361.0
32.0,technician,yes,no,secondary,669.0
39.0,technician,no,no,secondary,1274.0
34.0,technician,yes,no,secondary,0.0
37.0,admin.,yes,no,secondary,262.0
55.0,blue-collar,no,no,secondary,21520.0
42.0,self-employed,no,no,primary,-4.0
45.0,blue-collar,yes,yes,primary,551.0
36.0,unemployed,no,no,tertiary,418.0
47.0,entrepreneur,yes,no,primary,8876.0
35.0,blue-collar,yes,no,secondary,-569.0
52.0,management,no,no,tertiary,1710.0
39.0,admin.,yes,no,secondary,1322.0
42.0,technician,no,no,secondary,75.0
42.0,services,yes,no,secondary,-341.0
40.0,technician,no,no,secondary,698.0
59.0,management,no,no,secondary,1243.0
61.0,blue-collar,no,no,primary,105.0
31.0,management,yes,yes,tertiary,2373.0
30.0,blue-collar,yes,no,secondary,29.0
53.0,technician,yes,no,secondary,1780.0
37.0,management,no,no,tertiary,23867.0
42.0,retired,no,yes,secondary,25.0
23.0,admin.,no,no,secondary,443.0
33.0,management,no,no,tertiary,2658.0
42.0,management,no,no,tertiary,20480.0
56.0,blue-collar,no,yes,primary,535.0
35.0,technician,yes,no,secondary,485.0
58.0,blue-collar,yes,no,unknown,2514.0
52.0,services,no,no,secondary,80.0
29.0,technician,yes,no,tertiary,3084.0
38.0,management,yes,no,tertiary,1494.0
60.0,unemployed,yes,no,secondary,682.0
35.0,management,yes,no,secondary,126.0
74.0,housemaid,no,no,primary,1409.0
51.0,entrepreneur,no,no,tertiary,207.0
46.0,services,yes,no,secondary,2413.0
35.0,technician,no,no,secondary,1039.0
35.0,management,no,no,tertiary,4174.0
27.0,unemployed,yes,no,tertiary,-448.0
49.0,blue-collar,no,no,primary,432.0
51.0,admin.,no,no,secondary,2062.0
55.0,blue-collar,yes,no,primary,1503.0
36.0,management,yes,no,tertiary,573.0
63.0,entrepreneur,no,no,secondary,3906.0
71.0,retired,no,no,secondary,1307.0
22.0,student,yes,no,primary,114.0
26.0,admin.,no,yes,secondary,-243.0
37.0,management,no,no,tertiary,992.0
51.0,management,no,no,secondary,1990.0
59.0,retired,yes,no,secondary,540.0
28.0,blue-collar,yes,no,primary,-2.0
32.0,technician,yes,no,tertiary,2416.0
41.0,technician,no,yes,secondary,675.0
28.0,services,yes,yes,secondary,1307.0
26.0,admin.,yes,no,secondary,3159.0
42.0,management,no,no,tertiary,-5.0
34.0,blue-collar,yes,no,secondary,1479.0
25.0,blue-collar,yes,yes,secondary,2376.0
41.0,management,yes,no,secondary,442.0
34.0,technician,no,no,secondary,478.0
50.0,services,yes,no,secondary,1720.0
34.0,blue-collar,yes,no,primary,-24.0
55.0,services,yes,no,secondary,317.0
30.0,admin.,yes,no,secondary,410.0
29.0,management,no,no,tertiary,477.0
25.0,student,no,no,secondary,1118.0
32.0,blue-collar,yes,no,secondary,9717.0
37.0,blue-collar,yes,no,secondary,1035.0
34.0,management,no,no,tertiary,659.0
31.0,unemployed,yes,no,secondary,429.0
36.0,entrepreneur,no,yes,tertiary,1652.0
37.0,admin.,yes,no,secondary,1245.0
48.0,technician,no,no,secondary,1354.0
41.0,management,no,no,tertiary,202.0
36.0,self-employed,yes,no,secondary,353.0
34.0,blue-collar,yes,no,secondary,173.0
55.0,blue-collar,no,no,unknown,1669.0
35.0,blue-collar,yes,no,secondary,308.0
31.0,technician,no,yes,tertiary,-263.0
55.0,retired,yes,no,secondary,336.0
35.0,technician,no,no,secondary,21.0
32.0,blue-collar,yes,no,secondary,46.0
60.0,blue-collar,no,no,primary,633.0
47.0,technician,no,no,secondary,1244.0
67.0,blue-collar,no,no,secondary,16350.0
43.0,technician,yes,no,secondary,33.0
31.0,blue-collar,yes,no,primary,146.0
59.0,retired,no,no,tertiary,3458.0
39.0,technician,no,no,secondary,2.0
60.0,retired,no,no,secondary,2553.0
47.0,blue-collar,yes,no,secondary,118.0
46.0,technician,no,no,secondary,394.0
30.0,technician,no,no,tertiary,53.0
35.0,blue-collar,yes,no,secondary,957.0
41.0,unknown,yes,no,primary,2401.0
24.0,student,no,no,secondary,121.0
54.0,admin.,no,no,secondary,856.0
42.0,technician,yes,yes,secondary,771.0
31.0,self-employed,yes,yes,secondary,176.0
39.0,self-employed,no,yes,tertiary,1147.0
33.0,blue-collar,yes,no,secondary,639.0
36.0,entrepreneur,yes,no,tertiary,141.0
41.0,services,yes,no,secondary,945.0
52.0,admin.,no,no,secondary,692.0
53.0,management,no,yes,tertiary,5258.0
38.0,management,yes,no,secondary,1410.0
37.0,technician,no,no,secondary,-1.0
46.0,entrepreneur,yes,no,tertiary,267.0
31.0,unemployed,yes,no,secondary,-188.0
51.0,blue-collar,no,no,secondary,953.0
48.0,blue-collar,no,no,primary,44.0
35.0,management,no,no,tertiary,3658.0
58.0,services,yes,no,secondary,6877.0
49.0,management,no,no,tertiary,1387.0
32.0,blue-collar,no,yes,secondary,558.0
55.0,services,yes,no,secondary,2742.0
49.0,management,no,no,primary,3347.0
47.0,management,no,no,tertiary,-4.0
34.0,management,yes,no,tertiary,-2.0
34.0,unemployed,yes,yes,secondary,489.0
48.0,blue-collar,yes,no,primary,1926.0
54.0,management,no,no,tertiary,78.0
57.0,retired,yes,yes,secondary,711.0
29.0,technician,yes,no,secondary,325.0
80.0,retired,no,no,secondary,1608.0
47.0,technician,no,no,secondary,229.0
29.0,services,no,no,secondary,339.0
33.0,self-employed,yes,yes,secondary,1175.0
57.0,services,yes,yes,secondary,6499.0
35.0,housemaid,yes,no,primary,1262.0
31.0,management,yes,no,tertiary,5552.0
36.0,admin.,yes,no,secondary,1983.0
29.0,blue-collar,yes,no,primary,26.0
53.0,housemaid,no,no,primary,20.0
42.0,admin.,no,no,secondary,33.0
37.0,management,yes,no,tertiary,178.0
56.0,retired,no,no,tertiary,1429.0
33.0,management,no,no,tertiary,5394.0
56.0,blue-collar,yes,no,primary,782.0
52.0,management,no,yes,tertiary,229.0
37.0,services,yes,no,secondary,539.0
34.0,blue-collar,yes,no,secondary,278.0
41.0,management,no,no,tertiary,495.0
25.0,technician,yes,no,tertiary,-65.0
54.0,management,no,yes,tertiary,94.0
52.0,technician,yes,no,secondary,2097.0
33.0,blue-collar,no,no,tertiary,1832.0
53.0,blue-collar,yes,no,secondary,931.0
59.0,management,yes,no,secondary,-4.0
33.0,management,no,no,unknown,-5.0
35.0,management,yes,no,tertiary,377.0
41.0,management,yes,no,tertiary,3876.0
55.0,self-employed,yes,no,tertiary,193.0
28.0,technician,yes,no,secondary,239.0
36.0,entrepreneur,yes,no,secondary,226.0
30.0,management,no,no,tertiary,1803.0
33.0,management,yes,no,unknown,187.0
35.0,technician,yes,no,secondary,87.0
39.0,management,yes,yes,tertiary,229.0
45.0,management,yes,no,secondary,173.0
50.0,management,no,no,tertiary,657.0
51.0,entrepreneur,no,no,unknown,712.0
47.0,technician,no,no,secondary,901.0
54.0,entrepreneur,no,no,secondary,152.0
40.0,services,yes,no,secondary,-193.0
46.0,housemaid,no,yes,primary,-73.0
30.0,management,no,no,secondary,3.0
38.0,self-employed,yes,no,primary,88.0
53.0,retired,yes,no,secondary,527.0
40.0,management,no,yes,tertiary,1633.0
33.0,management,yes,no,tertiary,384.0
33.0,technician,yes,no,tertiary,1528.0
34.0,blue-collar,yes,no,secondary,1476.0
35.0,blue-collar,yes,no,secondary,320.0
44.0,management,no,no,tertiary,548.0
39.0,technician,no,no,secondary,-321.0
48.0,blue-collar,no,no,primary,660.0
31.0,technician,no,no,tertiary,66.0
33.0,admin.,no,no,secondary,-19.0
47.0,management,yes,no,primary,531.0
24.0,services,yes,no,secondary,274.0
46.0,blue-collar,yes,no,primary,21.0
57.0,retired,yes,yes,secondary,2753.0
42.0,management,no,no,tertiary,1789.0
28.0,technician,yes,no,secondary,104.0
60.0,management,yes,no,tertiary,1.0
33.0,blue-collar,yes,no,primary,3311.0
48.0,entrepreneur,yes,yes,unknown,673.0
26.0,management,no,no,tertiary,627.0
42.0,self-employed,no,no,tertiary,426.0
43.0,blue-collar,no,yes,primary,171.0
38.0,blue-collar,no,no,primary,69.0
37.0,housemaid,no,no,secondary,948.0
57.0,retired,no,no,secondary,941.0
23.0,technician,yes,no,tertiary,685.0
49.0,services,no,no,unknown,518.0
53.0,blue-collar,no,no,primary,4401.0
41.0,services,yes,no,primary,5.0
40.0,management,no,yes,tertiary,1658.0
24.0,management,yes,no,secondary,926.0
44.0,technician,yes,yes,secondary,64.0
28.0,technician,no,no,secondary,155.0
54.0,technician,no,no,secondary,0.0
29.0,management,yes,no,tertiary,1089.0
34.0,blue-collar,yes,no,primary,23.0
52.0,blue-collar,yes,no,primary,2106.0
44.0,management,no,no,tertiary,1256.0
37.0,services,yes,yes,secondary,2409.0
34.0,technician,yes,yes,tertiary,689.0
55.0,management,yes,no,tertiary,30.0
27.0,blue-collar,yes,no,secondary,1107.0
33.0,self-employed,yes,no,tertiary,-3.0
32.0,admin.,yes,no,tertiary,1582.0
82.0,retired,no,no,tertiary,6240.0
38.0,blue-collar,yes,no,unknown,-387.0
37.0,technician,yes,no,tertiary,177.0
32.0,self-employed,no,no,secondary,762.0
52.0,blue-collar,yes,no,secondary,1272.0
37.0,technician,no,no,tertiary,1112.0
52.0,admin.,no,no,secondary,222.0
28.0,management,no,no,tertiary,587.0
60.0,management,yes,no,tertiary,1.0
35.0,technician,yes,no,tertiary,-528.0
26.0,blue-collar,yes,yes,secondary,-189.0
49.0,self-employed,no,no,secondary,0.0
39.0,management,no,no,tertiary,8192.0
31.0,technician,no,no,tertiary,30.0
52.0,blue-collar,yes,yes,primary,-95.0
40.0,entrepreneur,yes,no,secondary,2136.0
38.0,blue-collar,yes,no,primary,6593.0
33.0,management,no,yes,unknown,120.0
58.0,technician,no,no,secondary,1556.0
34.0,blue-collar,yes,no,secondary,-438.0
40.0,blue-collar,yes,no,secondary,-38.0
57.0,management,no,no,tertiary,545.0
22.0,services,no,no,secondary,655.0
48.0,management,yes,no,secondary,-38.0
39.0,blue-collar,yes,no,secondary,302.0
47.0,blue-collar,yes,no,secondary,49.0
31.0,admin.,yes,no,secondary,372.0
50.0,blue-collar,yes,no,secondary,691.0
37.0,blue-collar,yes,no,secondary,3.0
40.0,entrepreneur,yes,no,tertiary,-278.0
36.0,management,yes,no,tertiary,272.0
27.0,admin.,yes,yes,secondary,590.0
39.0,services,yes,no,secondary,45.0
48.0,blue-collar,no,no,primary,21614.0
35.0,management,yes,no,secondary,4044.0
34.0,admin.,no,yes,secondary,471.0
52.0,technician,no,no,tertiary,879.0
28.0,student,yes,no,secondary,157.0
33.0,management,no,no,secondary,20599.0
34.0,entrepreneur,yes,no,secondary,6847.0
31.0,blue-collar,yes,yes,secondary,180.0
33.0,student,no,no,tertiary,73.0
23.0,services,yes,no,secondary,1046.0
50.0,retired,no,no,primary,-3.0
24.0,blue-collar,yes,no,secondary,67.0
36.0,technician,yes,no,secondary,5116.0
33.0,technician,yes,no,tertiary,191.0
29.0,management,yes,yes,tertiary,303.0
58.0,retired,no,yes,primary,681.0
31.0,management,yes,no,tertiary,875.0
54.0,management,no,no,tertiary,1726.0
36.0,services,no,no,secondary,1.0
57.0,management,no,no,tertiary,259.0
66.0,housemaid,no,no,primary,1230.0
36.0,admin.,no,no,secondary,406.0
69.0,retired,no,no,secondary,6852.0
41.0,services,yes,no,secondary,130.0
29.0,self-employed,yes,yes,secondary,-524.0
33.0,technician,yes,no,secondary,2041.0
43.0,management,no,no,tertiary,583.0
43.0,blue-collar,yes,no,primary,3806.0
31.0,blue-collar,yes,no,secondary,2580.0
24.0,services,no,no,secondary,203.0
50.0,blue-collar,no,no,primary,1937.0
59.0,admin.,no,no,secondary,1093.0
38.0,management,no,no,tertiary,3440.0
38.0,services,yes,no,secondary,781.0
53.0,management,no,no,primary,112.0
52.0,management,yes,no,tertiary,1688.0
61.0,retired,no,no,tertiary,2133.0
47.0,technician,yes,no,tertiary,372.0
23.0,student,no,no,tertiary,109.0
59.0,blue-collar,yes,no,primary,128.0
31.0,management,no,no,tertiary,3700.0
39.0,admin.,no,no,secondary,150.0
40.0,management,no,no,secondary,52.0
41.0,entrepreneur,yes,no,tertiary,133.0
39.0,technician,yes,no,secondary,382.0
38.0,management,yes,no,tertiary,5069.0
38.0,technician,yes,no,secondary,-3.0
55.0,technician,no,no,unknown,1722.0
31.0,unemployed,no,no,secondary,-1.0
32.0,blue-collar,yes,no,primary,502.0
26.0,services,no,no,secondary,171.0
42.0,management,no,no,tertiary,5059.0
31.0,management,no,no,tertiary,3.0
43.0,management,no,yes,tertiary,252.0
31.0,services,yes,yes,secondary,55.0
54.0,services,yes,yes,primary,824.0
47.0,services,yes,no,secondary,361.0
40.0,management,yes,no,tertiary,-1.0
29.0,services,yes,no,secondary,294.0
42.0,management,yes,yes,tertiary,484.0
59.0,retired,no,no,secondary,520.0
27.0,management,no,no,tertiary,587.0
45.0,technician,no,no,secondary,1815.0
44.0,technician,yes,yes,secondary,314.0
32.0,blue-collar,yes,no,secondary,44.0
34.0,unemployed,no,no,secondary,296.0
38.0,management,yes,no,tertiary,1317.0
37.0,technician,yes,yes,tertiary,94.0
29.0,unknown,no,no,tertiary,6425.0
32.0,management,yes,yes,tertiary,57.0
35.0,management,no,no,tertiary,6997.0
34.0,services,yes,no,secondary,-33.0
37.0,blue-collar,no,no,secondary,1117.0
51.0,unemployed,yes,no,secondary,755.0
30.0,technician,yes,no,secondary,535.0
51.0,entrepreneur,no,no,secondary,290.0
58.0,management,no,no,tertiary,2766.0
36.0,management,no,no,tertiary,-323.0
65.0,retired,no,no,secondary,2045.0
25.0,technician,yes,no,secondary,1106.0
43.0,blue-collar,yes,no,secondary,-96.0
22.0,admin.,yes,no,secondary,754.0
36.0,admin.,yes,no,secondary,8.0
52.0,services,yes,no,secondary,514.0
25.0,student,no,no,secondary,1923.0
30.0,management,yes,no,tertiary,146.0
37.0,technician,yes,yes,secondary,823.0
30.0,management,no,no,tertiary,1621.0
33.0,blue-collar,yes,no,secondary,516.0
52.0,blue-collar,no,no,secondary,715.0
40.0,technician,yes,no,secondary,770.0
51.0,technician,yes,no,tertiary,0.0
60.0,technician,no,no,secondary,1861.0
23.0,services,yes,yes,secondary,46.0
44.0,admin.,yes,yes,secondary,67.0
33.0,management,yes,no,tertiary,4585.0
33.0,blue-collar,yes,no,primary,164.0
44.0,admin.,yes,no,secondary,424.0
39.0,management,yes,yes,secondary,5445.0
53.0,retired,no,no,secondary,87.0
64.0,retired,no,no,secondary,1481.0
27.0,blue-collar,no,no,secondary,16.0
32.0,services,yes,yes,unknown,280.0
43.0,technician,yes,no,secondary,4711.0
37.0,management,no,no,tertiary,131.0
30.0,services,yes,no,secondary,23.0
28.0,technician,yes,no,tertiary,6.0
40.0,self-employed,yes,no,tertiary,3241.0
48.0,management,yes,no,tertiary,150.0
50.0,services,yes,no,secondary,518.0
37.0,admin.,no,yes,primary,461.0
50.0,services,yes,no,secondary,2901.0
49.0,technician,yes,no,primary,226.0
53.0,technician,no,no,secondary,114.0
46.0,management,no,yes,secondary,636.0
34.0,management,yes,no,tertiary,616.0
55.0,services,no,yes,tertiary,609.0
41.0,admin.,yes,no,secondary,-5.0
26.0,management,no,no,tertiary,451.0
60.0,blue-collar,no,no,secondary,4054.0
28.0,blue-collar,yes,no,secondary,1800.0
56.0,management,no,yes,tertiary,193.0
42.0,management,no,no,tertiary,0.0
47.0,blue-collar,no,no,primary,-2.0
33.0,technician,no,no,secondary,-2.0
24.0,housemaid,no,no,secondary,1796.0
34.0,technician,no,no,tertiary,1153.0
39.0,services,yes,no,secondary,67.0
59.0,management,no,yes,tertiary,9100.0
43.0,blue-collar,yes,no,primary,1059.0
42.0,management,no,no,tertiary,9930.0
26.0,blue-collar,yes,yes,secondary,9.0
31.0,blue-collar,yes,no,unknown,916.0
37.0,admin.,no,no,secondary,4.0
52.0,technician,yes,yes,secondary,-71.0
53.0,blue-collar,yes,no,primary,-286.0
47.0,management,yes,no,tertiary,94.0
45.0,services,yes,no,secondary,204.0
25.0,technician,no,no,tertiary,30.0
38.0,technician,yes,yes,secondary,222.0
31.0,admin.,no,no,secondary,0.0
36.0,entrepreneur,no,no,secondary,2966.0
45.0,admin.,yes,no,secondary,984.0
48.0,management,no,no,tertiary,223.0
31.0,technician,yes,no,secondary,240.0
31.0,management,no,no,secondary,161.0
34.0,unemployed,no,no,tertiary,7620.0
25.0,technician,yes,no,secondary,174.0
36.0,admin.,no,no,secondary,2.0
41.0,management,no,no,tertiary,739.0
28.0,self-employed,yes,no,secondary,163.0
51.0,technician,yes,no,primary,1877.0
28.0,blue-collar,yes,no,secondary,-561.0
56.0,self-employed,no,no,secondary,1108.0
31.0,admin.,yes,no,secondary,459.0
35.0,technician,yes,no,tertiary,1388.0
49.0,management,no,no,tertiary,1111.0
59.0,retired,yes,no,secondary,433.0
33.0,unemployed,yes,yes,tertiary,274.0
39.0,entrepreneur,no,no,tertiary,3571.0
37.0,management,yes,no,tertiary,109.0
57.0,retired,yes,no,secondary,1397.0
46.0,technician,no,no,secondary,23.0
37.0,management,yes,no,tertiary,3841.0
32.0,unemployed,no,no,tertiary,464.0
43.0,technician,no,no,tertiary,646.0
53.0,admin.,yes,no,secondary,912.0
50.0,technician,yes,no,tertiary,11221.0
49.0,services,no,no,secondary,654.0
31.0,technician,yes,no,tertiary,1491.0
52.0,management,no,no,tertiary,590.0
49.0,management,no,no,tertiary,1000.0
55.0,technician,yes,no,secondary,729.0
31.0,management,no,no,tertiary,-3.0
44.0,blue-collar,no,no,primary,1.0
60.0,admin.,no,no,secondary,1470.0
55.0,unknown,no,no,primary,7373.0
47.0,management,yes,no,tertiary,223.0
26.0,management,no,no,tertiary,2508.0
35.0,technician,yes,yes,tertiary,17453.0
44.0,services,no,no,unknown,970.0
31.0,entrepreneur,yes,no,tertiary,280.0
22.0,blue-collar,no,yes,secondary,213.0
47.0,blue-collar,yes,no,secondary,-72.0
27.0,technician,yes,no,secondary,643.0
53.0,retired,no,no,secondary,86.0
35.0,technician,yes,no,secondary,1024.0
31.0,admin.,no,no,secondary,256.0
34.0,management,no,no,tertiary,2159.0
40.0,blue-collar,no,no,secondary,1398.0
32.0,services,yes,no,secondary,2190.0
29.0,services,yes,no,secondary,540.0
39.0,blue-collar,no,no,secondary,1967.0
24.0,management,no,no,secondary,593.0
36.0,admin.,yes,no,secondary,283.0
39.0,management,yes,no,tertiary,4012.0
45.0,management,yes,no,secondary,2199.0
