customer_age,job_type,housing_loan,personal_loan,education,balance
48.0,management,no,no,tertiary,56.0
38.0,admin.,yes,no,secondary,-430.0
31.0,management,no,no,secondary,46.0
45.0,self-employed,no,no,tertiary,2.0
31.0,self-employed,no,no,tertiary,978.0
46.0,blue-collar,yes,no,primary,4288.0
34.0,admin.,yes,no,secondary,3852.0
56.0,blue-collar,no,no,primary,0.0
51.0,admin.,no,no,secondary,635.0
29.0,technician,no,no,tertiary,206.0
32.0,management,yes,no,secondary,80.0
30.0,unemployed,no,no,tertiary,760.0
48.0,admin.,yes,no,secondary,69.0
29.0,management,yes,no,tertiary,2.0
29.0,technician,yes,no,tertiary,540.0
55.0,management,no,no,tertiary,690.0
37.0,management,yes,yes,tertiary,2281.0
53.0,technician,no,no,secondary,156.0
36.0,blue-collar,yes,no,primary,2366.0
46.0,technician,yes,no,unknown,-213.0
27.0,unemployed,no,no,secondary,1976.0
32.0,blue-collar,no,no,secondary,53.0
60.0,management,no,no,tertiary,5937.0
35.0,student,no,no,secondary,1531.0
39.0,blue-collar,no,yes,secondary,-33.0
32.0,admin.,yes,no,secondary,-5.0
31.0,management,no,no,tertiary,6133.0
33.0,technician,yes,no,secondary,223.0
38.0,management,yes,no,tertiary,1340.0
65.0,retired,no,no,primary,703.0
49.0,management,no,no,tertiary,4651.0
59.0,housemaid,no,no,primary,185.0
36.0,technician,yes,yes,secondary,838.0
45.0,management,yes,yes,tertiary,472.0
53.0,services,no,no,primary,270.0
56.0,blue-collar,no,no,primary,4139.0
53.0,management,yes,no,unknown,1508.0
68.0,retired,no,no,primary,823.0
33.0,services,yes,no,secondary,203.0
55.0,admin.,yes,no,secondary,7396.0
34.0,blue-collar,yes,no,secondary,3422.0
45.0,housemaid,no,no,primary,48.0
28.0,unknown,no,no,secondary,112.0
44.0,blue-collar,yes,no,secondary,1960.0
34.0,blue-collar,yes,yes,primary,-137.0
38.0,blue-collar,no,no,primary,62.0
31.0,technician,no,no,secondary,3.0
34.0,management,yes,no,tertiary,50.0
39.0,management,yes,no,secondary,920.0
46.0,technician,yes,no,secondary,321.0
51.0,management,no,no,tertiary,1.0
58.0,management,yes,no,primary,701.0
39.0,admin.,yes,yes,secondary,3632.0
39.0,blue-collar,yes,yes,primary,544.0
34.0,services,yes,no,secondary,-50.0
44.0,technician,yes,yes,secondary,347.0
52.0,services,yes,no,secondary,423.0
40.0,technician,no,no,secondary,616.0
35.0,technician,no,no,secondary,5231.0
33.0,management,no,no,secondary,11.0
49.0,technician,no,no,tertiary,9204.0
24.0,blue-collar,yes,no,secondary,417.0
27.0,management,no,no,tertiary,183.0
34.0,admin.,no,no,secondary,35.0
34.0,blue-collar,yes,no,unknown,59.0
35.0,admin.,no,yes,tertiary,16.0
41.0,blue-collar,yes,yes,secondary,-98.0
52.0,entrepreneur,yes,no,secondary,0.0
38.0,blue-collar,yes,no,primary,1499.0
40.0,services,yes,no,secondary,3.0
50.0,self-employed,yes,no,tertiary,10653.0
41.0,management,no,no,tertiary,3873.0
32.0,services,yes,no,secondary,156.0
31.0,blue-collar,yes,no,primary,2455.0
24.0,technician,no,yes,secondary,1113.0
29.0,management,yes,no,secondary,-406.0
53.0,management,no,no,tertiary,443.0
56.0,management,yes,yes,unknown,835.0
54.0,technician,yes,no,secondary,176.0
50.0,technician,no,no,secondary,300.0
33.0,blue-collar,yes,yes,secondary,-42.0
53.0,management,no,no,tertiary,3399.0
53.0,housemaid,no,yes,primary,104.0
38.0,blue-collar,yes,no,primary,690.0
39.0,admin.,yes,yes,secondary,-213.0
38.0,blue-collar,yes,no,secondary,76.0
33.0,management,no,no,tertiary,1530.0
30.0,technician,no,no,secondary,1238.0
66.0,retired,no,no,primary,387.0
28.0,blue-collar,yes,no,secondary,2770.0
27.0,blue-collar,yes,no,primary,1771.0
31.0,entrepreneur,yes,no,tertiary,1343.0
44.0,services,yes,yes,secondary,72.0
39.0,management,yes,no,tertiary,439.0
32.0,blue-collar,yes,no,secondary,1.0
42.0,technician,yes,no,secondary,-375.0
37.0,technician,yes,yes,secondary,1360.0
48.0,management,no,no,tertiary,1147.0
63.0,retired,no,no,secondary,479.0
30.0,blue-collar,yes,yes,secondary,530.0
61.0,retired,yes,no,secondary,5581.0
49.0,blue-collar,yes,no,primary,163.0
38.0,technician,yes,no,secondary,1428.0
45.0,admin.,yes,no,secondary,538.0
31.0,entrepreneur,yes,no,secondary,487.0
73.0,retired,no,no,tertiary,651.0
59.0,retired,yes,no,secondary,9980.0
52.0,technician,no,no,secondary,8017.0
39.0,admin.,yes,no,secondary,154.0
42.0,management,yes,yes,tertiary,3.0
31.0,student,no,no,primary,1527.0
45.0,blue-collar,yes,no,primary,1943.0
25.0,management,yes,no,tertiary,1115.0
36.0,blue-collar,yes,no,secondary,3347.0
27.0,management,yes,no,tertiary,4933.0
35.0,blue-collar,yes,no,primary,39.0
30.0,blue-collar,yes,no,primary,1128.0
51.0,blue-collar,yes,yes,primary,2.0
50.0,management,no,yes,tertiary,60.0
36.0,blue-collar,yes,no,secondary,5395.0
43.0,blue-collar,yes,no,secondary,3694.0
28.0,management,no,no,tertiary,2335.0
48.0,technician,yes,no,tertiary,527.0
56.0,retired,no,yes,secondary,-1.0
30.0,management,yes,no,tertiary,5310.0
56.0,retired,no,no,primary,24.0
27.0,self-employed,no,no,secondary,65.0
33.0,blue-collar,yes,no,secondary,2086.0
44.0,technician,yes,no,secondary,329.0
59.0,retired,no,no,secondary,6131.0
41.0,blue-collar,yes,no,secondary,1383.0
45.0,blue-collar,yes,no,primary,822.0
38.0,blue-collar,yes,no,unknown,531.0
54.0,management,yes,yes,tertiary,3795.0
35.0,blue-collar,no,no,secondary,1586.0
31.0,technician,no,yes,secondary,766.0
30.0,technician,yes,no,secondary,1664.0
36.0,admin.,no,no,secondary,17.0
42.0,blue-collar,yes,yes,primary,134.0
36.0,admin.,no,no,secondary,-1.0
33.0,admin.,no,yes,secondary,-33.0
31.0,blue-collar,yes,no,secondary,-240.0
58.0,technician,yes,no,unknown,1616.0
47.0,blue-collar,no,no,unknown,3.0
49.0,services,yes,no,secondary,341.0
32.0,management,no,no,tertiary,5.0
30.0,services,yes,yes,secondary,4790.0
50.0,housemaid,no,no,secondary,208.0
49.0,technician,no,no,tertiary,-1.0
58.0,blue-collar,yes,no,primary,-178.0
54.0,blue-collar,yes,no,primary,163.0
28.0,management,no,no,tertiary,151.0
39.0,blue-collar,no,no,secondary,1144.0
59.0,services,no,no,secondary,3.0
55.0,technician,no,no,primary,1.0
39.0,technician,yes,no,secondary,710.0
29.0,blue-collar,yes,no,secondary,1310.0
51.0,blue-collar,yes,no,primary,263.0
46.0,blue-collar,yes,no,unknown,407.0
28.0,services,yes,no,secondary,209.0
49.0,management,yes,yes,tertiary,70.0
31.0,technician,yes,no,tertiary,1397.0
52.0,technician,no,no,secondary,228.0
35.0,management,no,no,secondary,536.0
41.0,blue-collar,yes,no,secondary,644.0
30.0,self-employed,yes,no,secondary,968.0
36.0,technician,yes,no,secondary,-435.0
20.0,student,no,no,primary,424.0
72.0,retired,no,no,tertiary,4391.0
57.0,retired,no,no,primary,698.0
42.0,management,no,no,tertiary,7181.0
49.0,admin.,no,no,secondary,2787.0
41.0,admin.,yes,no,secondary,1596.0
29.0,management,yes,no,tertiary,0.0
34.0,blue-collar,yes,no,primary,4.0
24.0,management,yes,yes,tertiary,132.0
37.0,blue-collar,yes,no,secondary,-97.0
32.0,admin.,yes,yes,secondary,-4.0
50.0,management,no,yes,unknown,675.0
44.0,management,no,no,tertiary,3816.0
31.0,management,yes,no,tertiary,2666.0
24.0,management,yes,no,tertiary,0.0
36.0,blue-collar,yes,no,secondary,-949.0
32.0,management,no,no,tertiary,6497.0
61.0,retired,no,no,secondary,87.0
26.0,admin.,yes,no,secondary,100.0
46.0,services,no,no,primary,599.0
23.0,blue-collar,yes,no,primary,-153.0
48.0,admin.,no,no,secondary,153.0
28.0,self-employed,no,no,tertiary,3293.0
45.0,blue-collar,yes,no,primary,142.0
43.0,management,no,yes,tertiary,1073.0
59.0,management,yes,no,primary,-5.0
31.0,technician,yes,no,secondary,-242.0
29.0,management,no,no,tertiary,3617.0
44.0,management,yes,yes,tertiary,2695.0
41.0,technician,yes,no,secondary,4942.0
30.0,blue-collar,yes,no,primary,2859.0
40.0,admin.,no,no,secondary,1.0
55.0,services,yes,no,secondary,333.0
40.0,blue-collar,yes,no,primary,517.0
51.0,management,no,no,tertiary,7004.0
26.0,technician,no,yes,secondary,5765.0
38.0,management,yes,no,tertiary,-122.0
32.0,management,no,no,tertiary,13015.0
32.0,blue-collar,yes,yes,secondary,1975.0
46.0,admin.,yes,no,secondary,-16.0
57.0,technician,no,no,unknown,3.0
42.0,housemaid,yes,no,primary,1347.0
22.0,blue-collar,no,no,secondary,381.0
42.0,self-employed,yes,no,unknown,111.0
35.0,admin.,yes,no,secondary,154.0
44.0,blue-collar,yes,no,secondary,2404.0
43.0,management,no,no,tertiary,-4.0
40.0,technician,no,no,secondary,978.0
33.0,services,yes,no,secondary,2084.0
28.0,blue-collar,no,no,primary,1.0
49.0,admin.,no,no,secondary,1406.0
40.0,technician,no,no,secondary,13.0
45.0,blue-collar,yes,no,primary,-16.0
51.0,technician,yes,no,unknown,846.0
35.0,management,no,no,secondary,119.0
49.0,entrepreneur,no,no,tertiary,50.0
50.0,services,yes,yes,secondary,5.0
42.0,management,yes,no,tertiary,586.0
45.0,management,no,no,tertiary,608.0
52.0,services,yes,no,secondary,34.0
50.0,retired,no,no,primary,21.0
36.0,housemaid,no,no,secondary,68.0
35.0,blue-collar,yes,no,secondary,145.0
34.0,blue-collar,no,no,secondary,1053.0
33.0,unemployed,no,no,secondary,8306.0
35.0,blue-collar,yes,yes,secondary,373.0
30.0,technician,yes,no,tertiary,325.0
51.0,blue-collar,yes,yes,primary,-208.0
30.0,blue-collar,yes,no,secondary,818.0
26.0,management,no,no,tertiary,171.0
45.0,blue-collar,no,no,secondary,6883.0
37.0,services,no,yes,secondary,3295.0
31.0,blue-collar,no,no,tertiary,41.0
43.0,entrepreneur,no,yes,secondary,44.0
67.0,retired,no,no,tertiary,15838.0
52.0,services,yes,no,tertiary,1978.0
36.0,management,no,no,tertiary,234.0
54.0,services,no,no,secondary,2450.0
57.0,management,yes,no,tertiary,-29.0
35.0,management,yes,no,tertiary,6447.0
28.0,technician,yes,no,tertiary,313.0
59.0,self-employed,yes,no,tertiary,5.0
34.0,services,yes,no,secondary,978.0
28.0,blue-collar,no,no,primary,937.0
33.0,blue-collar,yes,no,primary,2.0
41.0,self-employed,yes,yes,secondary,-750.0
45.0,housemaid,no,no,tertiary,5471.0
43.0,blue-collar,yes,no,secondary,121.0
29.0,admin.,yes,no,secondary,302.0
44.0,blue-collar,yes,no,secondary,705.0
33.0,unemployed,no,no,secondary,-125.0
47.0,management,no,no,tertiary,874.0
55.0,blue-collar,yes,yes,secondary,1104.0
45.0,technician,no,yes,tertiary,-524.0
61.0,retired,yes,no,secondary,4975.0
33.0,blue-collar,yes,no,secondary,1598.0
27.0,unknown,no,no,tertiary,6840.0
49.0,entrepreneur,no,no,secondary,5803.0
37.0,admin.,no,no,secondary,1614.0
29.0,admin.,no,no,secondary,2.0
40.0,entrepreneur,yes,no,secondary,1105.0
36.0,technician,yes,no,secondary,87.0
56.0,blue-collar,yes,no,primary,41.0
51.0,services,no,yes,secondary,1194.0
41.0,blue-collar,yes,no,secondary,-216.0
44.0,services,yes,no,secondary,3685.0
60.0,retired,no,no,tertiary,2508.0
43.0,admin.,yes,no,tertiary,521.0
43.0,management,yes,no,tertiary,13449.0
30.0,blue-collar,no,no,primary,193.0
45.0,blue-collar,yes,yes,secondary,4.0
25.0,student,no,no,secondary,102.0
30.0,services,yes,no,secondary,442.0
38.0,technician,no,no,secondary,193.0
44.0,management,no,no,tertiary,1062.0
39.0,technician,yes,no,tertiary,447.0
50.0,technician,yes,no,secondary,194.0
43.0,admin.,no,yes,secondary,374.0
36.0,technician,yes,no,secondary,348.0
28.0,technician,yes,no,tertiary,560.0
44.0,blue-collar,no,no,secondary,1146.0
28.0,management,no,no,tertiary,2876.0
56.0,blue-collar,yes,no,secondary,484.0
37.0,housemaid,no,yes,secondary,-1.0
40.0,self-employed,no,no,secondary,656.0
46.0,technician,no,no,secondary,7861.0
40.0,blue-collar,yes,no,secondary,118.0
38.0,blue-collar,yes,no,secondary,33.0
27.0,blue-collar,yes,no,secondary,1.0
38.0,management,yes,no,tertiary,1070.0
30.0,services,yes,no,secondary,52.0
27.0,blue-collar,no,no,secondary,325.0
37.0,management,no,yes,tertiary,1262.0
37.0,admin.,no,no,secondary,2250.0
60.0,blue-collar,yes,no,secondary,0.0
23.0,student,yes,no,tertiary,600.0
32.0,management,yes,no,tertiary,37.0
42.0,unemployed,yes,no,unknown,968.0
45.0,technician,yes,no,secondary,1045.0
34.0,management,no,no,tertiary,672.0
52.0,management,no,no,tertiary,306.0
35.0,blue-collar,yes,no,primary,376.0
42.0,admin.,yes,no,tertiary,872.0
50.0,technician,no,no,secondary,9143.0
28.0,student,yes,no,secondary,176.0
37.0,entrepreneur,no,yes,primary,20.0
33.0,self-employed,yes,no,tertiary,214.0
24.0,admin.,no,yes,tertiary,317.0
31.0,admin.,no,no,secondary,277.0
29.0,blue-collar,yes,no,tertiary,330.0
38.0,housemaid,no,no,primary,880.0
30.0,admin.,yes,no,secondary,166.0
30.0,technician,no,no,secondary,-300.0
51.0,housemaid,no,no,primary,3690.0
37.0,blue-collar,no,no,secondary,4621.0
29.0,admin.,no,no,tertiary,226.0
56.0,blue-collar,no,no,secondary,2254.0
30.0,technician,no,no,secondary,796.0
33.0,management,yes,yes,tertiary,-73.0
32.0,blue-collar,yes,no,secondary,1715.0
32.0,management,yes,no,tertiary,177.0
38.0,technician,no,no,secondary,7954.0
42.0,unemployed,yes,no,secondary,2616.0
46.0,entrepreneur,yes,yes,secondary,-603.0
41.0,blue-collar,yes,no,primary,-336.0
31.0,management,yes,no,tertiary,115.0
44.0,technician,no,no,tertiary,680.0
46.0,services,no,no,secondary,1302.0
36.0,unemployed,yes,no,primary,1644.0
52.0,technician,no,no,tertiary,2509.0
37.0,blue-collar,yes,no,secondary,0.0
30.0,services,no,no,secondary,1665.0
36.0,technician,yes,no,secondary,72.0
38.0,blue-collar,yes,no,primary,-4.0
39.0,technician,no,no,secondary,638.0
31.0,blue-collar,yes,no,secondary,1664.0
50.0,blue-collar,yes,no,primary,95.0
28.0,student,no,no,secondary,376.0
68.0,retired,no,no,tertiary,2816.0
24.0,admin.,no,no,secondary,897.0
39.0,management,yes,no,tertiary,604.0
32.0,management,yes,no,secondary,1.0
28.0,management,yes,no,tertiary,531.0
42.0,technician,yes,yes,secondary,107.0
49.0,admin.,no,no,secondary,1634.0
43.0,technician,no,no,secondary,306.0
52.0,admin.,yes,no,secondary,67.0
39.0,admin.,yes,no,secondary,7710.0
35.0,management,yes,yes,tertiary,147.0
48.0,services,yes,no,secondary,4.0
50.0,services,yes,no,secondary,224.0
43.0,blue-collar,yes,no,secondary,20.0
19.0,student,no,no,secondary,59.0
36.0,blue-collar,yes,no,primary,4367.0
47.0,management,no,no,secondary,179.0
35.0,management,no,yes,tertiary,293.0
28.0,technician,yes,no,secondary,627.0
30.0,management,yes,no,tertiary,856.0
47.0,technician,yes,no,secondary,-1.0
43.0,blue-collar,yes,no,secondary,3738.0
46.0,management,no,no,tertiary,165.0
51.0,management,yes,no,tertiary,6526.0
42.0,admin.,yes,no,secondary,25736.0
39.0,blue-collar,yes,no,secondary,339.0
26.0,student,no,no,unknown,2.0
30.0,technician,no,no,tertiary,4435.0
44.0,technician,yes,no,tertiary,14286.0
44.0,blue-collar,no,no,secondary,265.0
47.0,admin.,no,no,secondary,-1.0
59.0,admin.,no,no,secondary,101.0
33.0,management,yes,no,tertiary,1.0
35.0,technician,yes,yes,secondary,137.0
34.0,student,no,no,tertiary,-5.0
38.0,blue-collar,yes,no,unknown,2113.0
41.0,blue-collar,yes,no,secondary,1069.0
51.0,entrepreneur,yes,no,primary,139.0
44.0,blue-collar,yes,yes,primary,-1.0
39.0,housemaid,yes,no,primary,-5.0
29.0,admin.,no,no,secondary,377.0
50.0,technician,no,yes,secondary,20.0
36.0,blue-collar,yes,no,secondary,1560.0
34.0,blue-collar,yes,yes,secondary,1730.0
32.0,blue-collar,yes,yes,secondary,919.0
57.0,blue-collar,yes,no,secondary,4194.0
27.0,admin.,yes,no,tertiary,85.0
39.0,blue-collar,yes,no,primary,1013.0
40.0,services,no,yes,secondary,-119.0
35.0,technician,yes,no,tertiary,710.0
33.0,management,yes,no,tertiary,12.0
36.0,blue-collar,no,yes,secondary,-38.0
42.0,blue-collar,yes,no,secondary,1013.0
54.0,unemployed,no,no,secondary,13.0
25.0,blue-collar,no,no,secondary,125.0
27.0,technician,no,no,tertiary,390.0
49.0,blue-collar,yes,yes,primary,23.0
50.0,technician,no,yes,secondary,-64.0
42.0,management,no,no,tertiary,423.0
54.0,services,yes,no,secondary,-903.0
41.0,blue-collar,yes,no,primary,-342.0
36.0,blue-collar,yes,no,secondary,1208.0
50.0,services,no,yes,secondary,-340.0
26.0,technician,yes,yes,secondary,631.0
41.0,self-employed,no,no,tertiary,1617.0
60.0,housemaid,no,no,primary,1193.0
46.0,management,no,no,tertiary,1.0
40.0,management,yes,no,tertiary,1824.0
53.0,self-employed,no,no,tertiary,606.0
33.0,self-employed,no,no,tertiary,5466.0
48.0,retired,no,no,primary,25819.0
53.0,self-employed,yes,yes,secondary,-3.0
26.0,admin.,no,no,secondary,456.0
29.0,technician,no,no,secondary,22.0
46.0,self-employed,no,no,tertiary,421.0
33.0,admin.,yes,no,secondary,285.0
60.0,retired,yes,yes,tertiary,6684.0
38.0,technician,yes,no,secondary,435.0
37.0,blue-collar,yes,no,secondary,774.0
35.0,management,yes,no,secondary,1333.0
29.0,self-employed,no,no,tertiary,2507.0
53.0,blue-collar,no,no,secondary,163.0
44.0,admin.,yes,no,secondary,364.0
36.0,technician,yes,yes,secondary,766.0
38.0,management,no,no,tertiary,251.0
25.0,management,no,no,tertiary,390.0
51.0,technician,no,no,secondary,426.0
38.0,services,no,no,secondary,-279.0
28.0,self-employed,no,no,tertiary,165.0
30.0,technician,yes,no,secondary,363.0
49.0,management,yes,no,tertiary,6641.0
48.0,unemployed,no,no,primary,58.0
23.0,services,yes,no,secondary,165.0
41.0,management,no,no,tertiary,197.0
28.0,unknown,no,no,tertiary,6420.0
33.0,management,no,no,tertiary,526.0
29.0,management,no,no,tertiary,1.0
29.0,blue-collar,no,no,secondary,471.0
21.0,blue-collar,no,no,primary,455.0
60.0,management,yes,no,tertiary,2178.0
73.0,retired,no,no,secondary,9477.0
51.0,entrepreneur,yes,no,secondary,55.0
23.0,admin.,no,yes,tertiary,311.0
40.0,blue-collar,yes,no,primary,2402.0
53.0,blue-collar,no,no,primary,526.0
28.0,student,no,no,tertiary,463.0
61.0,admin.,no,no,secondary,817.0
47.0,management,no,no,tertiary,-459.0
25.0,student,no,no,tertiary,3690.0
37.0,unemployed,yes,yes,secondary,1052.0
33.0,management,yes,no,tertiary,-297.0
39.0,technician,yes,no,tertiary,1040.0
49.0,admin.,yes,no,secondary,693.0
58.0,admin.,no,no,secondary,4744.0
43.0,management,no,no,tertiary,1042.0
53.0,admin.,yes,no,secondary,9034.0
55.0,technician,no,no,secondary,196.0
50.0,management,no,no,tertiary,805.0
31.0,blue-collar,yes,no,primary,553.0
28.0,blue-collar,yes,no,primary,-385.0
39.0,blue-collar,yes,no,secondary,1099.0
44.0,admin.,yes,no,secondary,272.0
55.0,management,no,no,tertiary,38.0
49.0,admin.,yes,no,secondary,330.0
28.0,entrepreneur,no,no,tertiary,1954.0
28.0,student,yes,no,tertiary,733.0
31.0,technician,yes,no,tertiary,1638.0
45.0,housemaid,yes,yes,primary,14.0
76.0,management,no,no,tertiary,5614.0
59.0,entrepreneur,no,no,unknown,1.0
39.0,management,yes,no,tertiary,1271.0
39.0,unemployed,yes,no,secondary,1304.0
32.0,student,no,no,secondary,1776.0
44.0,self-employed,no,no,tertiary,1224.0
69.0,retired,no,no,secondary,4130.0
48.0,self-employed,yes,no,secondary,-3.0
31.0,admin.,yes,yes,tertiary,75.0
59.0,blue-collar,no,no,secondary,1307.0
40.0,entrepreneur,yes,no,tertiary,1063.0
27.0,self-employed,yes,no,tertiary,-1081.0
41.0,management,no,no,secondary,763.0
53.0,technician,yes,no,secondary,985.0
46.0,management,yes,yes,tertiary,-1081.0
45.0,admin.,no,no,secondary,427.0
36.0,blue-collar,yes,no,secondary,163.0
39.0,housemaid,yes,yes,tertiary,5.0
26.0,blue-collar,yes,no,primary,114.0
54.0,self-employed,yes,no,secondary,12161.0
35.0,admin.,no,no,secondary,4805.0
51.0,services,no,no,secondary,751.0
25.0,student,yes,no,secondary,2532.0
61.0,retired,no,no,tertiary,2137.0
33.0,management,yes,no,tertiary,264.0
62.0,blue-collar,no,no,secondary,41.0
59.0,blue-collar,no,no,primary,993.0
54.0,technician,no,no,secondary,-5.0
58.0,services,no,no,secondary,793.0
30.0,management,no,no,tertiary,343.0
36.0,admin.,yes,no,secondary,-484.0
29.0,blue-collar,yes,no,secondary,1241.0
42.0,management,yes,no,primary,357.0
37.0,admin.,yes,no,secondary,2600.0
28.0,management,no,no,tertiary,4807.0
55.0,blue-collar,no,no,primary,69.0
42.0,entrepreneur,yes,no,tertiary,20142.0
40.0,blue-collar,yes,no,secondary,337.0
37.0,admin.,no,yes,secondary,-208.0
31.0,technician,no,no,tertiary,3823.0
34.0,management,yes,no,tertiary,4.0
53.0,unemployed,no,no,tertiary,1.0
23.0,admin.,no,no,secondary,129.0
33.0,management,no,no,tertiary,9633.0
35.0,technician,yes,no,secondary,806.0
48.0,housemaid,no,no,primary,3509.0
44.0,management,yes,no,tertiary,95.0
46.0,services,no,no,secondary,984.0
26.0,admin.,no,yes,secondary,19.0
20.0,blue-collar,yes,no,primary,3201.0
24.0,blue-collar,yes,no,secondary,-190.0
39.0,technician,no,no,tertiary,13.0
56.0,admin.,yes,no,secondary,407.0
35.0,admin.,no,no,secondary,919.0
49.0,management,no,no,unknown,1712.0
59.0,management,no,no,secondary,565.0
39.0,management,no,no,tertiary,416.0
50.0,management,no,no,tertiary,6908.0
36.0,blue-collar,yes,no,secondary,275.0
35.0,management,yes,no,tertiary,2348.0
44.0,admin.,yes,no,secondary,-194.0
38.0,services,yes,no,secondary,4579.0
35.0,admin.,yes,no,secondary,1.0
49.0,management,yes,yes,primary,60.0
44.0,blue-collar,no,no,primary,10979.0
58.0,housemaid,no,no,primary,232.0
33.0,technician,yes,no,secondary,468.0
52.0,blue-collar,yes,no,secondary,147.0
39.0,services,yes,no,secondary,690.0
26.0,admin.,no,no,tertiary,2850.0
27.0,management,no,no,tertiary,2491.0
54.0,technician,yes,no,secondary,720.0
30.0,admin.,yes,no,secondary,1782.0
38.0,self-employed,no,no,primary,2024.0
49.0,admin.,yes,no,secondary,983.0
25.0,blue-collar,yes,no,secondary,621.0
27.0,services,yes,no,secondary,220.0
32.0,blue-collar,yes,no,secondary,3205.0
29.0,admin.,yes,no,tertiary,1501.0
34.0,blue-collar,no,no,primary,634.0
32.0,blue-collar,yes,no,secondary,151.0
35.0,entrepreneur,yes,no,primary,181.0
51.0,blue-collar,yes,no,primary,-231.0
31.0,management,no,no,tertiary,-3.0
51.0,services,yes,no,secondary,511.0
36.0,technician,no,no,secondary,405.0
43.0,entrepreneur,yes,yes,tertiary,949.0
23.0,blue-collar,yes,no,secondary,2307.0
60.0,self-employed,no,no,tertiary,3687.0
29.0,management,no,no,tertiary,-2.0
51.0,management,no,no,primary,2100.0
34.0,housemaid,yes,no,secondary,461.0
45.0,admin.,yes,yes,secondary,399.0
31.0,blue-collar,yes,no,secondary,1725.0
31.0,services,yes,no,secondary,-111.0
41.0,blue-collar,yes,no,secondary,1229.0
34.0,services,yes,no,secondary,-957.0
59.0,housemaid,no,no,primary,493.0
54.0,services,yes,no,secondary,2655.0
32.0,technician,yes,yes,tertiary,-1.0
26.0,management,yes,yes,tertiary,99.0
47.0,housemaid,yes,no,primary,384.0
36.0,student,no,no,tertiary,128.0
44.0,technician,no,no,secondary,-5.0
18.0,student,no,no,secondary,134.0
29.0,services,yes,yes,secondary,413.0
46.0,blue-collar,yes,no,primary,-14.0
60.0,management,no,no,tertiary,2536.0
27.0,technician,no,no,secondary,426.0
41.0,technician,yes,no,secondary,1355.0
40.0,admin.,no,no,secondary,490.0
31.0,technician,yes,yes,tertiary,193.0
50.0,blue-collar,yes,no,primary,226.0
37.0,technician,yes,no,secondary,5551.0
30.0,blue-collar,yes,no,secondary,2486.0
31.0,management,no,no,tertiary,355.0
32.0,admin.,yes,no,tertiary,53.0
56.0,retired,no,no,primary,4009.0
55.0,management,yes,yes,tertiary,7247.0
37.0,unemployed,no,no,unknown,4564.0
35.0,technician,no,no,secondary,-5.0
39.0,management,no,no,tertiary,4.0
24.0,technician,no,no,tertiary,11858.0
77.0,retired,no,no,unknown,3.0
36.0,management,no,no,tertiary,171.0
48.0,services,no,no,secondary,4.0
32.0,technician,no,no,secondary,291.0
35.0,admin.,yes,no,secondary,1029.0
34.0,student,no,no,unknown,238.0
27.0,management,no,no,unknown,3200.0
58.0,retired,no,yes,primary,2746.0
37.0,technician,yes,no,secondary,2470.0
40.0,technician,no,yes,secondary,3.0
44.0,blue-collar,yes,no,secondary,956.0
55.0,technician,no,no,secondary,115.0
35.0,management,yes,no,tertiary,435.0
34.0,technician,yes,no,tertiary,146.0
40.0,admin.,yes,no,secondary,3211.0
59.0,management,no,no,primary,6900.0
47.0,admin.,no,no,tertiary,12273.0
32.0,technician,no,no,tertiary,209.0
59.0,retired,no,no,tertiary,1.0
49.0,technician,no,no,unknown,459.0
51.0,blue-collar,no,yes,secondary,908.0
42.0,blue-collar,yes,yes,primary,32.0
27.0,services,yes,no,primary,1014.0
61.0,management,no,yes,primary,74.0
42.0,technician,no,no,secondary,15.0
32.0,technician,no,no,tertiary,-1.0
48.0,self-employed,yes,yes,secondary,-812.0
48.0,technician,yes,no,secondary,2914.0
51.0,technician,yes,yes,tertiary,3341.0
27.0,management,no,yes,tertiary,-1658.0
29.0,management,no,no,tertiary,1354.0
33.0,management,no,no,tertiary,2018.0
43.0,services,yes,yes,secondary,-228.0
29.0,management,no,no,tertiary,695.0
25.0,admin.,no,no,secondary,2470.0
28.0,admin.,yes,no,secondary,742.0
53.0,retired,yes,no,primary,382.0
36.0,management,no,no,secondary,4.0
32.0,management,no,no,secondary,1.0
49.0,management,yes,no,tertiary,1207.0
36.0,management,yes,no,tertiary,147.0
34.0,blue-collar,yes,no,primary,218.0
33.0,entrepreneur,no,no,secondary,541.0
39.0,management,yes,no,tertiary,712.0
36.0,blue-collar,yes,no,secondary,606.0
42.0,technician,yes,no,secondary,1196.0
34.0,management,yes,no,tertiary,1411.0
42.0,management,no,no,tertiary,21.0
45.0,management,no,no,unknown,2726.0
44.0,blue-collar,yes,no,primary,505.0
50.0,technician,yes,yes,secondary,-701.0
32.0,management,yes,no,tertiary,1434.0
39.0,housemaid,yes,no,secondary,542.0
47.0,technician,no,no,tertiary,2325.0
55.0,retired,yes,yes,secondary,916.0
52.0,services,yes,no,secondary,517.0
32.0,blue-collar,yes,no,secondary,171.0
43.0,blue-collar,no,no,secondary,277.0
27.0,admin.,yes,no,secondary,2835.0
48.0,entrepreneur,no,no,tertiary,313.0
30.0,technician,yes,no,secondary,267.0
45.0,technician,no,no,secondary,1896.0
24.0,student,no,no,tertiary,290.0
30.0,management,yes,no,tertiary,25.0
34.0,housemaid,no,no,tertiary,301.0
41.0,unemployed,yes,no,secondary,-3.0
